"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD","Quantity","QuantityToken"
"H5","USA","68","United States","CHN","China",2017,"Gross Imp.",1,2124657.733,0,1
"H5","USA","68","United States","CHN","China",2018,"Gross Imp.",1,2390359.129,0,1
"H5","USA","68","United States","CHN","China",2019,"Gross Imp.",1,1203986.133,0,1
"H5","USA","68","United States","CHN","China",2020,"Gross Imp.",1,1026999.271,0,1
"H5","USA","68","United States","CHN","China",2021,"Gross Imp.",1,1332852.919,0,1
"H5","USA","68","United States","WLD"," World",2017,"Gross Imp.",1,8399894.663,0,1
"H5","USA","68","United States","WLD"," World",2018,"Gross Imp.",1,8881315.118,0,1
"H5","USA","68","United States","WLD"," World",2019,"Gross Imp.",1,8526274.091,0,1
"H5","USA","68","United States","WLD"," World",2020,"Gross Imp.",1,8024542.912,0,1
"H5","USA","68","United States","WLD"," World",2021,"Gross Imp.",1,10330506.924,0,1
"H5","USA","69","United States","CHN","China",2017,"Gross Imp.",1,2612215.712,0,1
"H5","USA","69","United States","CHN","China",2018,"Gross Imp.",1,2955891.405,0,1
"H5","USA","69","United States","CHN","China",2019,"Gross Imp.",1,2743398.641,0,1
"H5","USA","69","United States","CHN","China",2020,"Gross Imp.",1,2090952.466,0,1
"H5","USA","69","United States","CHN","China",2021,"Gross Imp.",1,2935268.348,0,1
"H5","USA","69","United States","WLD"," World",2017,"Gross Imp.",1,6655369.487,0,1
"H5","USA","69","United States","WLD"," World",2018,"Gross Imp.",1,7188847.776,0,1
"H5","USA","69","United States","WLD"," World",2019,"Gross Imp.",1,7007824.672,0,1
"H5","USA","69","United States","WLD"," World",2020,"Gross Imp.",1,6338259.422,0,1
"H5","USA","69","United States","WLD"," World",2021,"Gross Imp.",1,8366256.529,0,1
"H5","USA","70","United States","CHN","China",2017,"Gross Imp.",1,3225153.487,0,1
"H5","USA","70","United States","CHN","China",2018,"Gross Imp.",1,3682540.114,0,1
"H5","USA","70","United States","CHN","China",2019,"Gross Imp.",1,3025118.99,0,1
"H5","USA","70","United States","CHN","China",2020,"Gross Imp.",1,2557410.429,0,1
"H5","USA","70","United States","CHN","China",2021,"Gross Imp.",1,3379434.867,0,1
"H5","USA","70","United States","WLD"," World",2017,"Gross Imp.",1,7933153.1,0,1
"H5","USA","70","United States","WLD"," World",2018,"Gross Imp.",1,8712064.675,0,1
"H5","USA","70","United States","WLD"," World",2019,"Gross Imp.",1,8150759.374,0,1
"H5","USA","70","United States","WLD"," World",2020,"Gross Imp.",1,7481679.042,0,1
"H5","USA","70","United States","WLD"," World",2021,"Gross Imp.",1,9490683.422,0,1
"H5","USA","71","United States","CHN","China",2017,"Gross Imp.",1,2957190.694,0,1
"H5","USA","71","United States","CHN","China",2018,"Gross Imp.",1,3137377.457,0,1
"H5","USA","71","United States","CHN","China",2019,"Gross Imp.",1,2704622.031,0,1
"H5","USA","71","United States","CHN","China",2020,"Gross Imp.",1,1320894.751,0,1
"H5","USA","71","United States","CHN","China",2021,"Gross Imp.",1,1943567.477,0,1
"H5","USA","71","United States","WLD"," World",2017,"Gross Imp.",1,58779047.269,0,1
"H5","USA","71","United States","WLD"," World",2018,"Gross Imp.",1,59833690.496,0,1
"H5","USA","71","United States","WLD"," World",2019,"Gross Imp.",1,57168219.46,0,1
"H5","USA","71","United States","WLD"," World",2020,"Gross Imp.",1,104819659.766,0,1
"H5","USA","71","United States","WLD"," World",2021,"Gross Imp.",1,91899738.975,0,1
"H5","USA","72","United States","CHN","China",2017,"Gross Imp.",1,681416.428,0,1
"H5","USA","72","United States","CHN","China",2018,"Gross Imp.",1,697393.169,0,1
"H5","USA","72","United States","CHN","China",2019,"Gross Imp.",1,536866.314,0,1
"H5","USA","72","United States","CHN","China",2020,"Gross Imp.",1,340912.683,0,1
"H5","USA","72","United States","CHN","China",2021,"Gross Imp.",1,599922.796,0,1
"H5","USA","72","United States","WLD"," World",2017,"Gross Imp.",1,28816847.585,0,1
"H5","USA","72","United States","WLD"," World",2018,"Gross Imp.",1,31096551.899,0,1
"H5","USA","72","United States","WLD"," World",2019,"Gross Imp.",1,24617009.608,0,1
"H5","USA","72","United States","WLD"," World",2020,"Gross Imp.",1,18805282.391,0,1
"H5","USA","72","United States","WLD"," World",2021,"Gross Imp.",1,38901861.997,0,1
"H5","USA","73","United States","CHN","China",2017,"Gross Imp.",1,12480779.659,0,1
"H5","USA","73","United States","CHN","China",2018,"Gross Imp.",1,14185257.279,0,1
"H5","USA","73","United States","CHN","China",2019,"Gross Imp.",1,11894238.169,0,1
"H5","USA","73","United States","CHN","China",2020,"Gross Imp.",1,11577858.873,0,1
"H5","USA","73","United States","CHN","China",2021,"Gross Imp.",1,15399300.317,0,1
"H5","USA","73","United States","WLD"," World",2017,"Gross Imp.",1,39124653.65,0,1
"H5","USA","73","United States","WLD"," World",2018,"Gross Imp.",1,43251679.799,0,1
"H5","USA","73","United States","WLD"," World",2019,"Gross Imp.",1,41126391.48,0,1
"H5","USA","73","United States","WLD"," World",2020,"Gross Imp.",1,36078629.359,0,1
"H5","USA","73","United States","WLD"," World",2021,"Gross Imp.",1,48000232.989,0,1
"H5","USA","74","United States","CHN","China",2017,"Gross Imp.",1,557189.347,0,1
"H5","USA","74","United States","CHN","China",2018,"Gross Imp.",1,653655.705,0,1
"H5","USA","74","United States","CHN","China",2019,"Gross Imp.",1,495307.573,0,1
"H5","USA","74","United States","CHN","China",2020,"Gross Imp.",1,395145.312,0,1
"H5","USA","74","United States","CHN","China",2021,"Gross Imp.",1,587532.184,0,1
"H5","USA","74","United States","WLD"," World",2017,"Gross Imp.",1,10100351.786,0,1
"H5","USA","74","United States","WLD"," World",2018,"Gross Imp.",1,10958953.651,0,1
"H5","USA","74","United States","WLD"," World",2019,"Gross Imp.",1,9623137.45,0,1
"H5","USA","74","United States","WLD"," World",2020,"Gross Imp.",1,9063582.435,0,1
"H5","USA","74","United States","WLD"," World",2021,"Gross Imp.",1,16222914.773,0,1
"H5","USA","75","United States","CHN","China",2017,"Gross Imp.",1,54254.32,0,1
"H5","USA","75","United States","CHN","China",2018,"Gross Imp.",1,67497.448,0,1
"H5","USA","75","United States","CHN","China",2019,"Gross Imp.",1,40452.289,0,1
"H5","USA","75","United States","CHN","China",2020,"Gross Imp.",1,31753.035,0,1
"H5","USA","75","United States","CHN","China",2021,"Gross Imp.",1,27117.747,0,1
"H5","USA","75","United States","WLD"," World",2017,"Gross Imp.",1,2419698.673,0,1
"H5","USA","75","United States","WLD"," World",2018,"Gross Imp.",1,2951799.826,0,1
"H5","USA","75","United States","WLD"," World",2019,"Gross Imp.",1,2928596.398,0,1
"H5","USA","75","United States","WLD"," World",2020,"Gross Imp.",1,2383196.303,0,1
"H5","USA","75","United States","WLD"," World",2021,"Gross Imp.",1,2714152.469,0,1
"H5","USA","76","United States","CHN","China",2017,"Gross Imp.",1,3541544.925,0,1
"H5","USA","76","United States","CHN","China",2018,"Gross Imp.",1,2998424.634,0,1
"H5","USA","76","United States","CHN","China",2019,"Gross Imp.",1,2500059.622,0,1
"H5","USA","76","United States","CHN","China",2020,"Gross Imp.",1,2540644.958,0,1
"H5","USA","76","United States","CHN","China",2021,"Gross Imp.",1,3660743.107,0,1
"H5","USA","76","United States","WLD"," World",2017,"Gross Imp.",1,23380915.146,0,1
"H5","USA","76","United States","WLD"," World",2018,"Gross Imp.",1,24244391.713,0,1
"H5","USA","76","United States","WLD"," World",2019,"Gross Imp.",1,22290705.914,0,1
"H5","USA","76","United States","WLD"," World",2020,"Gross Imp.",1,19071781.73,0,1
"H5","USA","76","United States","WLD"," World",2021,"Gross Imp.",1,28704885.661,0,1
"H5","USA","78","United States","CHN","China",2017,"Gross Imp.",1,4673.891,0,1
"H5","USA","78","United States","CHN","China",2018,"Gross Imp.",1,5034.977,0,1
"H5","USA","78","United States","CHN","China",2019,"Gross Imp.",1,8347.213,0,1
"H5","USA","78","United States","CHN","China",2020,"Gross Imp.",1,12100.089,0,1
"H5","USA","78","United States","CHN","China",2021,"Gross Imp.",1,58219.877,0,1
"H5","USA","78","United States","WLD"," World",2017,"Gross Imp.",1,1558742.658,0,1
"H5","USA","78","United States","WLD"," World",2018,"Gross Imp.",1,1346829.331,0,1
"H5","USA","78","United States","WLD"," World",2019,"Gross Imp.",1,1081267.369,0,1
"H5","USA","78","United States","WLD"," World",2020,"Gross Imp.",1,777653.93,0,1
"H5","USA","78","United States","WLD"," World",2021,"Gross Imp.",1,1462239.963,0,1
"H5","USA","79","United States","CHN","China",2017,"Gross Imp.",1,141984.658,0,1
"H5","USA","79","United States","CHN","China",2018,"Gross Imp.",1,141919.256,0,1
"H5","USA","79","United States","CHN","China",2019,"Gross Imp.",1,136199.832,0,1
"H5","USA","79","United States","CHN","China",2020,"Gross Imp.",1,115235.578,0,1
"H5","USA","79","United States","CHN","China",2021,"Gross Imp.",1,147695.348,0,1
"H5","USA","79","United States","WLD"," World",2017,"Gross Imp.",1,2233003.548,0,1
"H5","USA","79","United States","WLD"," World",2018,"Gross Imp.",1,2599063.154,0,1
"H5","USA","79","United States","WLD"," World",2019,"Gross Imp.",1,2415735.768,0,1
"H5","USA","79","United States","WLD"," World",2020,"Gross Imp.",1,2192580.66,0,1
"H5","USA","79","United States","WLD"," World",2021,"Gross Imp.",1,2323456.335,0,1
"H5","USA","80","United States","CHN","China",2017,"Gross Imp.",1,31619.098,0,1
"H5","USA","80","United States","CHN","China",2018,"Gross Imp.",1,52283.308,0,1
"H5","USA","80","United States","CHN","China",2019,"Gross Imp.",1,50235.494,0,1
"H5","USA","80","United States","CHN","China",2020,"Gross Imp.",1,18966.93,0,1
"H5","USA","80","United States","CHN","China",2021,"Gross Imp.",1,78399.082,0,1
"H5","USA","80","United States","WLD"," World",2017,"Gross Imp.",1,791847.093,0,1
"H5","USA","80","United States","WLD"," World",2018,"Gross Imp.",1,853250.84,0,1
"H5","USA","80","United States","WLD"," World",2019,"Gross Imp.",1,767523.659,0,1
"H5","USA","80","United States","WLD"," World",2020,"Gross Imp.",1,632105.817,0,1
"H5","USA","80","United States","WLD"," World",2021,"Gross Imp.",1,1307475.049,0,1
"H5","USA","81","United States","CHN","China",2017,"Gross Imp.",1,442514.619,0,1
"H5","USA","81","United States","CHN","China",2018,"Gross Imp.",1,600739.549,0,1
"H5","USA","81","United States","CHN","China",2019,"Gross Imp.",1,490230.266,0,1
"H5","USA","81","United States","CHN","China",2020,"Gross Imp.",1,365105.179,0,1
"H5","USA","81","United States","CHN","China",2021,"Gross Imp.",1,421980.128,0,1
"H5","USA","81","United States","WLD"," World",2017,"Gross Imp.",1,2663409.374,0,1
"H5","USA","81","United States","WLD"," World",2018,"Gross Imp.",1,3182912.567,0,1
"H5","USA","81","United States","WLD"," World",2019,"Gross Imp.",1,3053674.7,0,1
"H5","USA","81","United States","WLD"," World",2020,"Gross Imp.",1,2236851.979,0,1
"H5","USA","81","United States","WLD"," World",2021,"Gross Imp.",1,2364175.933,0,1
"H5","USA","82","United States","CHN","China",2017,"Gross Imp.",1,3847364.799,0,1
"H5","USA","82","United States","CHN","China",2018,"Gross Imp.",1,4474124.937,0,1
"H5","USA","82","United States","CHN","China",2019,"Gross Imp.",1,4046155.342,0,1
"H5","USA","82","United States","CHN","China",2020,"Gross Imp.",1,4016679.072,0,1
"H5","USA","82","United States","CHN","China",2021,"Gross Imp.",1,4429910.283,0,1
"H5","USA","82","United States","WLD"," World",2017,"Gross Imp.",1,10120910.132,0,1
"H5","USA","82","United States","WLD"," World",2018,"Gross Imp.",1,11214621.674,0,1
"H5","USA","82","United States","WLD"," World",2019,"Gross Imp.",1,10716014.591,0,1
"H5","USA","82","United States","WLD"," World",2020,"Gross Imp.",1,10306908.347,0,1
"H5","USA","82","United States","WLD"," World",2021,"Gross Imp.",1,12347692.595,0,1
"H5","USA","83","United States","CHN","China",2017,"Gross Imp.",1,5264661.695,0,1
"H5","USA","83","United States","CHN","China",2018,"Gross Imp.",1,6019863.952,0,1
"H5","USA","83","United States","CHN","China",2019,"Gross Imp.",1,5512968.979,0,1
"H5","USA","83","United States","CHN","China",2020,"Gross Imp.",1,5163269.64,0,1
"H5","USA","83","United States","CHN","China",2021,"Gross Imp.",1,6442033.094,0,1
"H5","USA","83","United States","WLD"," World",2017,"Gross Imp.",1,12082712.575,0,1
"H5","USA","83","United States","WLD"," World",2018,"Gross Imp.",1,13309123.89,0,1
"H5","USA","83","United States","WLD"," World",2019,"Gross Imp.",1,13217088.79,0,1
"H5","USA","83","United States","WLD"," World",2020,"Gross Imp.",1,12427288.995,0,1
"H5","USA","83","United States","WLD"," World",2021,"Gross Imp.",1,15491581.944,0,1
"H5","USA","84","United States","CHN","China",2017,"Gross Imp.",1,112207432.016,0,1
"H5","USA","84","United States","CHN","China",2018,"Gross Imp.",1,119566688.8,0,1
"H5","USA","84","United States","CHN","China",2019,"Gross Imp.",1,94616690.227,0,1
"H5","USA","84","United States","CHN","China",2020,"Gross Imp.",1,100437549.028,0,1
"H5","USA","84","United States","CHN","China",2021,"Gross Imp.",1,115635822.543,0,1
"H5","USA","84","United States","WLD"," World",2017,"Gross Imp.",1,348601309.246,0,1
"H5","USA","84","United States","WLD"," World",2018,"Gross Imp.",1,385903156.133,0,1
"H5","USA","84","United States","WLD"," World",2019,"Gross Imp.",1,379040915.551,0,1
"H5","USA","84","United States","WLD"," World",2020,"Gross Imp.",1,361551454.128,0,1
"H5","USA","84","United States","WLD"," World",2021,"Gross Imp.",1,428828679.646,0,1
"H5","USA","85","United States","CHN","China",2017,"Gross Imp.",1,150009697.364,0,1
"H5","USA","85","United States","CHN","China",2018,"Gross Imp.",1,155951060.194,0,1
"H5","USA","85","United States","CHN","China",2019,"Gross Imp.",1,128714774.073,0,1
"H5","USA","85","United States","CHN","China",2020,"Gross Imp.",1,114462936.371,0,1
"H5","USA","85","United States","CHN","China",2021,"Gross Imp.",1,135123701.673,0,1
"H5","USA","85","United States","WLD"," World",2017,"Gross Imp.",1,355997429.299,0,1
"H5","USA","85","United States","WLD"," World",2018,"Gross Imp.",1,366942844.394,0,1
"H5","USA","85","United States","WLD"," World",2019,"Gross Imp.",1,352305358.914,0,1
"H5","USA","85","United States","WLD"," World",2020,"Gross Imp.",1,343474039.898,0,1
"H5","USA","85","United States","WLD"," World",2021,"Gross Imp.",1,415975908.11,0,1
"H5","USA","86","United States","CHN","China",2017,"Gross Imp.",1,605405.581,0,1
"H5","USA","86","United States","CHN","China",2018,"Gross Imp.",1,833688.448,0,1
"H5","USA","86","United States","CHN","China",2019,"Gross Imp.",1,669779.284,0,1
"H5","USA","86","United States","CHN","China",2020,"Gross Imp.",1,459861.966,0,1
"H5","USA","86","United States","CHN","China",2021,"Gross Imp.",1,963285.714,0,1
"H5","USA","86","United States","WLD"," World",2017,"Gross Imp.",1,1693976.107,0,1
"H5","USA","86","United States","WLD"," World",2018,"Gross Imp.",1,2248371.518,0,1
"H5","USA","86","United States","WLD"," World",2019,"Gross Imp.",1,2159993.82,0,1
"H5","USA","86","United States","WLD"," World",2020,"Gross Imp.",1,1509813.821,0,1
"H5","USA","86","United States","WLD"," World",2021,"Gross Imp.",1,2197318.97,0,1
"H5","USA","87","United States","CHN","China",2017,"Gross Imp.",1,15539676.122,0,1
"H5","USA","87","United States","CHN","China",2018,"Gross Imp.",1,18726225.533,0,1
"H5","USA","87","United States","CHN","China",2019,"Gross Imp.",1,14907330.216,0,1
"H5","USA","87","United States","CHN","China",2020,"Gross Imp.",1,13633280.428,0,1
"H5","USA","87","United States","CHN","China",2021,"Gross Imp.",1,17348304.284,0,1
"H5","USA","87","United States","WLD"," World",2017,"Gross Imp.",1,294283171.951,0,1
"H5","USA","87","United States","WLD"," World",2018,"Gross Imp.",1,306526967.076,0,1
"H5","USA","87","United States","WLD"," World",2019,"Gross Imp.",1,310085730.639,0,1
"H5","USA","87","United States","WLD"," World",2020,"Gross Imp.",1,254436751.363,0,1
"H5","USA","87","United States","WLD"," World",2021,"Gross Imp.",1,283108563.711,0,1
"H5","USA","88","United States","CHN","China",2017,"Gross Imp.",1,517683.979,0,1
"H5","USA","88","United States","CHN","China",2018,"Gross Imp.",1,558401.098,0,1
"H5","USA","88","United States","CHN","China",2019,"Gross Imp.",1,567495.939,0,1
"H5","USA","88","United States","CHN","China",2020,"Gross Imp.",1,259334.009,0,1
"H5","USA","88","United States","CHN","China",2021,"Gross Imp.",1,217985.623,0,1
"H5","USA","88","United States","WLD"," World",2017,"Gross Imp.",1,30918573.568,0,1
"H5","USA","88","United States","WLD"," World",2018,"Gross Imp.",1,31929206.654,0,1
"H5","USA","88","United States","WLD"," World",2019,"Gross Imp.",1,34949980.291,0,1
"H5","USA","88","United States","WLD"," World",2020,"Gross Imp.",1,28599762.319,0,1
"H5","USA","88","United States","WLD"," World",2021,"Gross Imp.",1,25789254.663,0,1
"H5","USA","89","United States","CHN","China",2017,"Gross Imp.",1,145758.957,0,1
"H5","USA","89","United States","CHN","China",2018,"Gross Imp.",1,152969.158,0,1
"H5","USA","89","United States","CHN","China",2019,"Gross Imp.",1,175186.346,0,1
"H5","USA","89","United States","CHN","China",2020,"Gross Imp.",1,153332.142,0,1
"H5","USA","89","United States","CHN","China",2021,"Gross Imp.",1,178180.543,0,1
"H5","USA","89","United States","WLD"," World",2017,"Gross Imp.",1,2555744.238,0,1
"H5","USA","89","United States","WLD"," World",2018,"Gross Imp.",1,2220479.095,0,1
"H5","USA","89","United States","WLD"," World",2019,"Gross Imp.",1,2378854.252,0,1
"H5","USA","89","United States","WLD"," World",2020,"Gross Imp.",1,2293723.336,0,1
"H5","USA","89","United States","WLD"," World",2021,"Gross Imp.",1,3369415.322,0,1
"H5","USA","90","United States","CHN","China",2017,"Gross Imp.",1,12346457.43,0,1
"H5","USA","90","United States","CHN","China",2018,"Gross Imp.",1,13040020.292,0,1
