"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"H5","USA","60","United States","CHN","China",2021,"Gross Imp.",1,318583.731
"H5","USA","60","United States","WLD"," World",2017,"Gross Exp.",2,882424.207
"H5","USA","60","United States","WLD"," World",2017,"Gross Imp.",1,1048187.21
"H5","USA","60","United States","WLD"," World",2018,"Gross Exp.",2,868817.736
"H5","USA","60","United States","WLD"," World",2018,"Gross Imp.",1,1088145.625
"H5","USA","60","United States","WLD"," World",2019,"Gross Exp.",2,824548.701
"H5","USA","60","United States","WLD"," World",2019,"Gross Imp.",1,966005.063
"H5","USA","60","United States","WLD"," World",2020,"Gross Exp.",2,658244.791
"H5","USA","60","United States","WLD"," World",2020,"Gross Imp.",1,882050.498
"H5","USA","60","United States","WLD"," World",2021,"Gross Exp.",2,821773.499
"H5","USA","60","United States","WLD"," World",2021,"Gross Imp.",1,1092835.517
"H5","USA","61","United States","CHN","China",2017,"Gross Exp.",2,41069.619
"H5","USA","61","United States","CHN","China",2017,"Gross Imp.",1,14884551.494
"H5","USA","61","United States","CHN","China",2018,"Gross Exp.",2,63377.226
"H5","USA","61","United States","CHN","China",2018,"Gross Imp.",1,15386553.651
"H5","USA","61","United States","CHN","China",2019,"Gross Exp.",2,83627.798
"H5","USA","61","United States","CHN","China",2019,"Gross Imp.",1,14184120.764
"H5","USA","61","United States","CHN","China",2020,"Gross Exp.",2,53343.449
"H5","USA","61","United States","CHN","China",2020,"Gross Imp.",1,9352063.324
"H5","USA","61","United States","CHN","China",2021,"Gross Exp.",2,59194.085
"H5","USA","61","United States","CHN","China",2021,"Gross Imp.",1,13078430.785
"H5","USA","61","United States","WLD"," World",2017,"Gross Exp.",2,2685047.561
"H5","USA","61","United States","WLD"," World",2017,"Gross Imp.",1,45748924.363
"H5","USA","61","United States","WLD"," World",2018,"Gross Exp.",2,2904918.59
"H5","USA","61","United States","WLD"," World",2018,"Gross Imp.",1,47698335.626
"H5","USA","61","United States","WLD"," World",2019,"Gross Exp.",2,2961046.557
"H5","USA","61","United States","WLD"," World",2019,"Gross Imp.",1,48241179.417
"H5","USA","61","United States","WLD"," World",2020,"Gross Exp.",2,2305423.538
"H5","USA","61","United States","WLD"," World",2020,"Gross Imp.",1,38263896.504
"H5","USA","61","United States","WLD"," World",2021,"Gross Exp.",2,3014942.783
"H5","USA","61","United States","WLD"," World",2021,"Gross Imp.",1,52283427.843
"H5","USA","62","United States","CHN","China",2017,"Gross Exp.",2,45176.183
"H5","USA","62","United States","CHN","China",2017,"Gross Imp.",1,13508851.929
"H5","USA","62","United States","CHN","China",2018,"Gross Exp.",2,70145.63
"H5","USA","62","United States","CHN","China",2018,"Gross Imp.",1,13441021.436
"H5","USA","62","United States","CHN","China",2019,"Gross Exp.",2,42992.246
"H5","USA","62","United States","CHN","China",2019,"Gross Imp.",1,12212582.356
"H5","USA","62","United States","CHN","China",2020,"Gross Exp.",2,60588.822
"H5","USA","62","United States","CHN","China",2020,"Gross Imp.",1,10193305.895
"H5","USA","62","United States","CHN","China",2021,"Gross Exp.",2,89742.19
"H5","USA","62","United States","CHN","China",2021,"Gross Imp.",1,8924111.707
"H5","USA","62","United States","WLD"," World",2017,"Gross Exp.",2,2300241.311
"H5","USA","62","United States","WLD"," World",2017,"Gross Imp.",1,37807716.274
"H5","USA","62","United States","WLD"," World",2018,"Gross Exp.",2,2388412.733
"H5","USA","62","United States","WLD"," World",2018,"Gross Imp.",1,39029999.093
"H5","USA","62","United States","WLD"," World",2019,"Gross Exp.",2,2243549.377
"H5","USA","62","United States","WLD"," World",2019,"Gross Imp.",1,39281623.129
"H5","USA","62","United States","WLD"," World",2020,"Gross Exp.",2,1772903.238
"H5","USA","62","United States","WLD"," World",2020,"Gross Imp.",1,32923447.949
"H5","USA","62","United States","WLD"," World",2021,"Gross Exp.",2,2145589.423
"H5","USA","62","United States","WLD"," World",2021,"Gross Imp.",1,35064055.539
"H5","USA","63","United States","CHN","China",2017,"Gross Exp.",2,18925.258
"H5","USA","63","United States","CHN","China",2017,"Gross Imp.",1,8415209.505
"H5","USA","63","United States","CHN","China",2018,"Gross Exp.",2,20551.097
"H5","USA","63","United States","CHN","China",2018,"Gross Imp.",1,9031580.79
"H5","USA","63","United States","CHN","China",2019,"Gross Exp.",2,21850.751
"H5","USA","63","United States","CHN","China",2019,"Gross Imp.",1,9484306.649
"H5","USA","63","United States","CHN","China",2020,"Gross Exp.",2,43846.499
"H5","USA","63","United States","CHN","China",2020,"Gross Imp.",1,22256728.366
"H5","USA","63","United States","CHN","China",2021,"Gross Exp.",2,67085.956
"H5","USA","63","United States","CHN","China",2021,"Gross Imp.",1,12073299.559
"H5","USA","63","United States","WLD"," World",2017,"Gross Exp.",2,2138083.295
"H5","USA","63","United States","WLD"," World",2017,"Gross Imp.",1,15347600.107
"H5","USA","63","United States","WLD"," World",2018,"Gross Exp.",2,2179202.654
"H5","USA","63","United States","WLD"," World",2018,"Gross Imp.",1,16251686.756
"H5","USA","63","United States","WLD"," World",2019,"Gross Exp.",2,2220362.861
"H5","USA","63","United States","WLD"," World",2019,"Gross Imp.",1,16870810.223
"H5","USA","63","United States","WLD"," World",2020,"Gross Exp.",2,2482665.175
"H5","USA","63","United States","WLD"," World",2020,"Gross Imp.",1,31080077.816
"H5","USA","63","United States","WLD"," World",2021,"Gross Exp.",2,2876826.123
"H5","USA","63","United States","WLD"," World",2021,"Gross Imp.",1,22051827.166
"H5","USA","64","United States","CHN","China",2017,"Gross Exp.",2,108769.823
"H5","USA","64","United States","CHN","China",2017,"Gross Imp.",1,14837740.065
"H5","USA","64","United States","CHN","China",2018,"Gross Exp.",2,150792.186
"H5","USA","64","United States","CHN","China",2018,"Gross Imp.",1,14642337.832
"H5","USA","64","United States","CHN","China",2019,"Gross Exp.",2,269627.339
"H5","USA","64","United States","CHN","China",2019,"Gross Imp.",1,14042804.665
"H5","USA","64","United States","CHN","China",2020,"Gross Exp.",2,175552.27
"H5","USA","64","United States","CHN","China",2020,"Gross Imp.",1,9157629.74
"H5","USA","64","United States","CHN","China",2021,"Gross Exp.",2,130636.046
"H5","USA","64","United States","CHN","China",2021,"Gross Imp.",1,12292908.454
"H5","USA","64","United States","WLD"," World",2017,"Gross Exp.",2,1432622.869
"H5","USA","64","United States","WLD"," World",2017,"Gross Imp.",1,26607286.687
"H5","USA","64","United States","WLD"," World",2018,"Gross Exp.",2,1562104.014
"H5","USA","64","United States","WLD"," World",2018,"Gross Imp.",1,27543109.819
"H5","USA","64","United States","WLD"," World",2019,"Gross Exp.",2,1635096.161
"H5","USA","64","United States","WLD"," World",2019,"Gross Imp.",1,28192905.999
"H5","USA","64","United States","WLD"," World",2020,"Gross Exp.",2,1134511.266
"H5","USA","64","United States","WLD"," World",2020,"Gross Imp.",1,21509715.49
"H5","USA","64","United States","WLD"," World",2021,"Gross Exp.",2,1147291.092
"H5","USA","64","United States","WLD"," World",2021,"Gross Imp.",1,28644840.621
"H5","USA","65","United States","CHN","China",2017,"Gross Exp.",2,5117.241
"H5","USA","65","United States","CHN","China",2017,"Gross Imp.",1,1601818.287
"H5","USA","65","United States","CHN","China",2018,"Gross Exp.",2,5120.634
"H5","USA","65","United States","CHN","China",2018,"Gross Imp.",1,1713107.488
"H5","USA","65","United States","CHN","China",2019,"Gross Exp.",2,5685.284
"H5","USA","65","United States","CHN","China",2019,"Gross Imp.",1,1443701.153
"H5","USA","65","United States","CHN","China",2020,"Gross Exp.",2,5992.467
"H5","USA","65","United States","CHN","China",2020,"Gross Imp.",1,1136446.579
"H5","USA","65","United States","CHN","China",2021,"Gross Exp.",2,4489.874
"H5","USA","65","United States","CHN","China",2021,"Gross Imp.",1,1467909.749
"H5","USA","65","United States","WLD"," World",2017,"Gross Exp.",2,301264.757
"H5","USA","65","United States","WLD"," World",2017,"Gross Imp.",1,2491389.124
"H5","USA","65","United States","WLD"," World",2018,"Gross Exp.",2,329189.421
"H5","USA","65","United States","WLD"," World",2018,"Gross Imp.",1,2714135.947
"H5","USA","65","United States","WLD"," World",2019,"Gross Exp.",2,334031.076
"H5","USA","65","United States","WLD"," World",2019,"Gross Imp.",1,2633760.661
"H5","USA","65","United States","WLD"," World",2020,"Gross Exp.",2,294993.48
"H5","USA","65","United States","WLD"," World",2020,"Gross Imp.",1,2315221.003
"H5","USA","65","United States","WLD"," World",2021,"Gross Exp.",2,360843.816
"H5","USA","65","United States","WLD"," World",2021,"Gross Imp.",1,3057748.411
"H5","USA","66","United States","CHN","China",2017,"Gross Exp.",2,428.019
"H5","USA","66","United States","CHN","China",2017,"Gross Imp.",1,616316.49
"H5","USA","66","United States","CHN","China",2018,"Gross Exp.",2,914.663
"H5","USA","66","United States","CHN","China",2018,"Gross Imp.",1,617075.874
"H5","USA","66","United States","CHN","China",2019,"Gross Exp.",2,670.664
"H5","USA","66","United States","CHN","China",2019,"Gross Imp.",1,633109.535
"H5","USA","66","United States","CHN","China",2020,"Gross Exp.",2,666.591
"H5","USA","66","United States","CHN","China",2020,"Gross Imp.",1,534697.637
"H5","USA","66","United States","CHN","China",2021,"Gross Exp.",2,386.558
"H5","USA","66","United States","CHN","China",2021,"Gross Imp.",1,735767.947
"H5","USA","66","United States","WLD"," World",2017,"Gross Exp.",2,38286.108
"H5","USA","66","United States","WLD"," World",2017,"Gross Imp.",1,662710.44
"H5","USA","66","United States","WLD"," World",2018,"Gross Exp.",2,36860.82
"H5","USA","66","United States","WLD"," World",2018,"Gross Imp.",1,665040.146
"H5","USA","66","United States","WLD"," World",2019,"Gross Exp.",2,39208.445
"H5","USA","66","United States","WLD"," World",2019,"Gross Imp.",1,683078.548
"H5","USA","66","United States","WLD"," World",2020,"Gross Exp.",2,33860.94
"H5","USA","66","United States","WLD"," World",2020,"Gross Imp.",1,575649.501
"H5","USA","66","United States","WLD"," World",2021,"Gross Exp.",2,44692.594
"H5","USA","66","United States","WLD"," World",2021,"Gross Imp.",1,791086.386
"H5","USA","67","United States","CHN","China",2017,"Gross Exp.",2,7125.149
"H5","USA","67","United States","CHN","China",2017,"Gross Imp.",1,1710095.706
"H5","USA","67","United States","CHN","China",2018,"Gross Exp.",2,9888.116
"H5","USA","67","United States","CHN","China",2018,"Gross Imp.",1,1928392.721
"H5","USA","67","United States","CHN","China",2019,"Gross Exp.",2,7682.163
"H5","USA","67","United States","CHN","China",2019,"Gross Imp.",1,2130223.846
"H5","USA","67","United States","CHN","China",2020,"Gross Exp.",2,7055.274
"H5","USA","67","United States","CHN","China",2020,"Gross Imp.",1,1718843.675
"H5","USA","67","United States","CHN","China",2021,"Gross Exp.",2,6678.2
"H5","USA","67","United States","CHN","China",2021,"Gross Imp.",1,2646276.025
"H5","USA","67","United States","WLD"," World",2017,"Gross Exp.",2,152716.007
"H5","USA","67","United States","WLD"," World",2017,"Gross Imp.",1,2278802.546
"H5","USA","67","United States","WLD"," World",2018,"Gross Exp.",2,161164.083
"H5","USA","67","United States","WLD"," World",2018,"Gross Imp.",1,2513508.515
"H5","USA","67","United States","WLD"," World",2019,"Gross Exp.",2,148912.376
"H5","USA","67","United States","WLD"," World",2019,"Gross Imp.",1,2673585.538
"H5","USA","67","United States","WLD"," World",2020,"Gross Exp.",2,118045.879
"H5","USA","67","United States","WLD"," World",2020,"Gross Imp.",1,2221030.357
"H5","USA","67","United States","WLD"," World",2021,"Gross Exp.",2,131053.902
"H5","USA","67","United States","WLD"," World",2021,"Gross Imp.",1,3336421.451
"H5","USA","68","United States","CHN","China",2017,"Gross Exp.",2,266056.019
"H5","USA","68","United States","CHN","China",2017,"Gross Imp.",1,2124657.733
"H5","USA","68","United States","CHN","China",2018,"Gross Exp.",2,236176.251
"H5","USA","68","United States","CHN","China",2018,"Gross Imp.",1,2390359.129
"H5","USA","68","United States","CHN","China",2019,"Gross Exp.",2,239950.482
"H5","USA","68","United States","CHN","China",2019,"Gross Imp.",1,1203986.133
"H5","USA","68","United States","CHN","China",2020,"Gross Exp.",2,230367.608
"H5","USA","68","United States","CHN","China",2020,"Gross Imp.",1,1026999.271
"H5","USA","68","United States","CHN","China",2021,"Gross Exp.",2,303904.1
"H5","USA","68","United States","CHN","China",2021,"Gross Imp.",1,1332852.919
"H5","USA","68","United States","WLD"," World",2017,"Gross Exp.",2,3956275.269
"H5","USA","68","United States","WLD"," World",2017,"Gross Imp.",1,8399894.663
"H5","USA","68","United States","WLD"," World",2018,"Gross Exp.",2,4101522.815
"H5","USA","68","United States","WLD"," World",2018,"Gross Imp.",1,8881315.118
"H5","USA","68","United States","WLD"," World",2019,"Gross Exp.",2,4017207.98
"H5","USA","68","United States","WLD"," World",2019,"Gross Imp.",1,8526274.091
"H5","USA","68","United States","WLD"," World",2020,"Gross Exp.",2,3262106.52
"H5","USA","68","United States","WLD"," World",2020,"Gross Imp.",1,8024542.912
"H5","USA","68","United States","WLD"," World",2021,"Gross Exp.",2,3860608.533
"H5","USA","68","United States","WLD"," World",2021,"Gross Imp.",1,10330506.924
"H5","USA","69","United States","CHN","China",2017,"Gross Exp.",2,120240.168
"H5","USA","69","United States","CHN","China",2017,"Gross Imp.",1,2612215.712
"H5","USA","69","United States","CHN","China",2018,"Gross Exp.",2,148208.566
"H5","USA","69","United States","CHN","China",2018,"Gross Imp.",1,2955891.405
"H5","USA","69","United States","CHN","China",2019,"Gross Exp.",2,180434.319
"H5","USA","69","United States","CHN","China",2019,"Gross Imp.",1,2743398.641
"H5","USA","69","United States","CHN","China",2020,"Gross Exp.",2,174382.146
"H5","USA","69","United States","CHN","China",2020,"Gross Imp.",1,2090952.466
"H5","USA","69","United States","CHN","China",2021,"Gross Exp.",2,222956.599
"H5","USA","69","United States","CHN","China",2021,"Gross Imp.",1,2935268.348
"H5","USA","69","United States","WLD"," World",2017,"Gross Exp.",2,1928868.674
"H5","USA","69","United States","WLD"," World",2017,"Gross Imp.",1,6655369.487
"H5","USA","69","United States","WLD"," World",2018,"Gross Exp.",2,2054115.708
"H5","USA","69","United States","WLD"," World",2018,"Gross Imp.",1,7188847.776
"H5","USA","69","United States","WLD"," World",2019,"Gross Exp.",2,2097185.592
"H5","USA","69","United States","WLD"," World",2019,"Gross Imp.",1,7007824.672
"H5","USA","69","United States","WLD"," World",2020,"Gross Exp.",2,1801200.335
"H5","USA","69","United States","WLD"," World",2020,"Gross Imp.",1,6338259.422
"H5","USA","69","United States","WLD"," World",2021,"Gross Exp.",2,2297719.004
"H5","USA","69","United States","WLD"," World",2021,"Gross Imp.",1,8366256.529
"H5","USA","70","United States","CHN","China",2017,"Gross Exp.",2,424296.637
"H5","USA","70","United States","CHN","China",2017,"Gross Imp.",1,3225153.487
"H5","USA","70","United States","CHN","China",2018,"Gross Exp.",2,446709.116
"H5","USA","70","United States","CHN","China",2018,"Gross Imp.",1,3682540.114
"H5","USA","70","United States","CHN","China",2019,"Gross Exp.",2,358434.462
"H5","USA","70","United States","CHN","China",2019,"Gross Imp.",1,3025118.99
"H5","USA","70","United States","CHN","China",2020,"Gross Exp.",2,388955.734
"H5","USA","70","United States","CHN","China",2020,"Gross Imp.",1,2557410.429
"H5","USA","70","United States","CHN","China",2021,"Gross Exp.",2,482887.904
"H5","USA","70","United States","CHN","China",2021,"Gross Imp.",1,3379434.867
"H5","USA","70","United States","WLD"," World",2017,"Gross Exp.",2,5828952.686
"H5","USA","70","United States","WLD"," World",2017,"Gross Imp.",1,7933153.1
"H5","USA","70","United States","WLD"," World",2018,"Gross Exp.",2,5810649.015
"H5","USA","70","United States","WLD"," World",2018,"Gross Imp.",1,8712064.675
"H5","USA","70","United States","WLD"," World",2019,"Gross Exp.",2,5540935.129
"H5","USA","70","United States","WLD"," World",2019,"Gross Imp.",1,8150759.374
"H5","USA","70","United States","WLD"," World",2020,"Gross Exp.",2,4942765.74
"H5","USA","70","United States","WLD"," World",2020,"Gross Imp.",1,7481679.042
"H5","USA","70","United States","WLD"," World",2021,"Gross Exp.",2,5634457.374
"H5","USA","70","United States","WLD"," World",2021,"Gross Imp.",1,9490683.422
"H5","USA","71","United States","CHN","China",2017,"Gross Exp.",2,1179183.149
"H5","USA","71","United States","CHN","China",2017,"Gross Imp.",1,2957190.694
"H5","USA","71","United States","CHN","China",2018,"Gross Exp.",2,1658092.267
"H5","USA","71","United States","CHN","China",2018,"Gross Imp.",1,3137377.457
"H5","USA","71","United States","CHN","China",2019,"Gross Exp.",2,1179625.828
"H5","USA","71","United States","CHN","China",2019,"Gross Imp.",1,2704622.031
"H5","USA","71","United States","CHN","China",2020,"Gross Exp.",2,2873147.177
"H5","USA","71","United States","CHN","China",2020,"Gross Imp.",1,1320894.751
"H5","USA","71","United States","CHN","China",2021,"Gross Exp.",2,3519966.465
"H5","USA","71","United States","CHN","China",2021,"Gross Imp.",1,1943567.477
"H5","USA","71","United States","WLD"," World",2017,"Gross Exp.",2,59594774.994
"H5","USA","71","United States","WLD"," World",2017,"Gross Imp.",1,58779047.269
"H5","USA","71","United States","WLD"," World",2018,"Gross Exp.",2,63106744.868
"H5","USA","71","United States","WLD"," World",2018,"Gross Imp.",1,59833690.496
"H5","USA","71","United States","WLD"," World",2019,"Gross Exp.",2,58711713.585
"H5","USA","71","United States","WLD"," World",2019,"Gross Imp.",1,57168219.46
"H5","USA","71","United States","WLD"," World",2020,"Gross Exp.",2,58810543.095
"H5","USA","71","United States","WLD"," World",2020,"Gross Imp.",1,104819659.766
"H5","USA","71","United States","WLD"," World",2021,"Gross Exp.",2,81452116.491
"H5","USA","71","United States","WLD"," World",2021,"Gross Imp.",1,91899738.975
"H5","USA","72","United States","CHN","China",2017,"Gross Exp.",2,1067839.316
"H5","USA","72","United States","CHN","China",2017,"Gross Imp.",1,681416.428
"H5","USA","72","United States","CHN","China",2018,"Gross Exp.",2,557874.959
"H5","USA","72","United States","CHN","China",2018,"Gross Imp.",1,697393.169
"H5","USA","72","United States","CHN","China",2019,"Gross Exp.",2,258977.167
"H5","USA","72","United States","CHN","China",2019,"Gross Imp.",1,536866.314
"H5","USA","72","United States","CHN","China",2020,"Gross Exp.",2,443665.609
"H5","USA","72","United States","CHN","China",2020,"Gross Imp.",1,340912.683
"H5","USA","72","United States","CHN","China",2021,"Gross Exp.",2,341171.68
"H5","USA","72","United States","CHN","China",2021,"Gross Imp.",1,599922.796
"H5","USA","72","United States","WLD"," World",2017,"Gross Exp.",2,16105489.764
"H5","USA","72","United States","WLD"," World",2017,"Gross Imp.",1,28816847.585
"H5","USA","72","United States","WLD"," World",2018,"Gross Exp.",2,16496255.323
"H5","USA","72","United States","WLD"," World",2018,"Gross Imp.",1,31096551.899
"H5","USA","72","United States","WLD"," World",2019,"Gross Exp.",2,14378702.323
"H5","USA","72","United States","WLD"," World",2019,"Gross Imp.",1,24617009.608
"H5","USA","72","United States","WLD"," World",2020,"Gross Exp.",2,12272225.426
"H5","USA","72","United States","WLD"," World",2020,"Gross Imp.",1,18805282.391
"H5","USA","72","United States","WLD"," World",2021,"Gross Exp.",2,18557155.244
"H5","USA","72","United States","WLD"," World",2021,"Gross Imp.",1,38901861.997
"H5","USA","73","United States","CHN","China",2017,"Gross Exp.",2,708417.454
"H5","USA","73","United States","CHN","China",2017,"Gross Imp.",1,12480779.659
"H5","USA","73","United States","CHN","China",2018,"Gross Exp.",2,723703.836
"H5","USA","73","United States","CHN","China",2018,"Gross Imp.",1,14185257.279
"H5","USA","73","United States","CHN","China",2019,"Gross Exp.",2,598526.773
"H5","USA","73","United States","CHN","China",2019,"Gross Imp.",1,11894238.169
"H5","USA","73","United States","CHN","China",2020,"Gross Exp.",2,579997.874
"H5","USA","73","United States","CHN","China",2020,"Gross Imp.",1,11577858.873
"H5","USA","73","United States","CHN","China",2021,"Gross Exp.",2,719354.468
"H5","USA","73","United States","CHN","China",2021,"Gross Imp.",1,15399300.317
"H5","USA","73","United States","WLD"," World",2017,"Gross Exp.",2,18440973.086
"H5","USA","73","United States","WLD"," World",2017,"Gross Imp.",1,39124653.65
"H5","USA","73","United States","WLD"," World",2018,"Gross Exp.",2,19257990.91
"H5","USA","73","United States","WLD"," World",2018,"Gross Imp.",1,43251679.799
"H5","USA","73","United States","WLD"," World",2019,"Gross Exp.",2,18687071.642
"H5","USA","73","United States","WLD"," World",2019,"Gross Imp.",1,41126391.48
"H5","USA","73","United States","WLD"," World",2020,"Gross Exp.",2,16000982.002
"H5","USA","73","United States","WLD"," World",2020,"Gross Imp.",1,36078629.359
"H5","USA","73","United States","WLD"," World",2021,"Gross Exp.",2,19246739.758
"H5","USA","73","United States","WLD"," World",2021,"Gross Imp.",1,48000232.989
"H5","USA","74","United States","CHN","China",2017,"Gross Exp.",2,1936206.908
"H5","USA","74","United States","CHN","China",2017,"Gross Imp.",1,557189.347
"H5","USA","74","United States","CHN","China",2018,"Gross Exp.",2,1570765.508
"H5","USA","74","United States","CHN","China",2018,"Gross Imp.",1,653655.705
"H5","USA","74","United States","CHN","China",2019,"Gross Exp.",2,545340.551
"H5","USA","74","United States","CHN","China",2019,"Gross Imp.",1,495307.573
"H5","USA","74","United States","CHN","China",2020,"Gross Exp.",2,649254.494
"H5","USA","74","United States","CHN","China",2020,"Gross Imp.",1,395145.312
"H5","USA","74","United States","CHN","China",2021,"Gross Exp.",2,1602490.589
"H5","USA","74","United States","CHN","China",2021,"Gross Imp.",1,587532.184
"H5","USA","74","United States","WLD"," World",2017,"Gross Exp.",2,7183465.515
"H5","USA","74","United States","WLD"," World",2017,"Gross Imp.",1,10100351.786
"H5","USA","74","United States","WLD"," World",2018,"Gross Exp.",2,8415635.436
"H5","USA","74","United States","WLD"," World",2018,"Gross Imp.",1,10958953.651
"H5","USA","74","United States","WLD"," World",2019,"Gross Exp.",2,7313542.06
"H5","USA","74","United States","WLD"," World",2019,"Gross Imp.",1,9623137.45
"H5","USA","74","United States","WLD"," World",2020,"Gross Exp.",2,6452753.635
"H5","USA","74","United States","WLD"," World",2020,"Gross Imp.",1,9063582.435
"H5","USA","74","United States","WLD"," World",2021,"Gross Exp.",2,10380039.331
"H5","USA","74","United States","WLD"," World",2021,"Gross Imp.",1,16222914.773
"H5","USA","75","United States","CHN","China",2017,"Gross Exp.",2,229784.609
"H5","USA","75","United States","CHN","China",2017,"Gross Imp.",1,54254.32
"H5","USA","75","United States","CHN","China",2018,"Gross Exp.",2,274796.746
"H5","USA","75","United States","CHN","China",2018,"Gross Imp.",1,67497.448
"H5","USA","75","United States","CHN","China",2019,"Gross Exp.",2,316568.055
"H5","USA","75","United States","CHN","China",2019,"Gross Imp.",1,40452.289
"H5","USA","75","United States","CHN","China",2020,"Gross Exp.",2,287206.828
"H5","USA","75","United States","CHN","China",2020,"Gross Imp.",1,31753.035
"H5","USA","75","United States","CHN","China",2021,"Gross Exp.",2,401315.486
"H5","USA","75","United States","CHN","China",2021,"Gross Imp.",1,27117.747
"H5","USA","75","United States","WLD"," World",2017,"Gross Exp.",2,2007420.43
"H5","USA","75","United States","WLD"," World",2017,"Gross Imp.",1,2419698.673
"H5","USA","75","United States","WLD"," World",2018,"Gross Exp.",2,2758828.693
"H5","USA","75","United States","WLD"," World",2018,"Gross Imp.",1,2951799.826
"H5","USA","75","United States","WLD"," World",2019,"Gross Exp.",2,3118557.665
"H5","USA","75","United States","WLD"," World",2019,"Gross Imp.",1,2928596.398
"H5","USA","75","United States","WLD"," World",2020,"Gross Exp.",2,2216286.7
"H5","USA","75","United States","WLD"," World",2020,"Gross Imp.",1,2383196.303
"H5","USA","75","United States","WLD"," World",2021,"Gross Exp.",2,2202511.561
"H5","USA","75","United States","WLD"," World",2021,"Gross Imp.",1,2714152.469
"H5","USA","76","United States","CHN","China",2017,"Gross Exp.",2,1511551.277
"H5","USA","76","United States","CHN","China",2017,"Gross Imp.",1,3541544.925
"H5","USA","76","United States","CHN","China",2018,"Gross Exp.",2,1009734.242
"H5","USA","76","United States","CHN","China",2018,"Gross Imp.",1,2998424.634
"H5","USA","76","United States","CHN","China",2019,"Gross Exp.",2,675286.526
"H5","USA","76","United States","CHN","China",2019,"Gross Imp.",1,2500059.622
"H5","USA","76","United States","CHN","China",2020,"Gross Exp.",2,405228.665
"H5","USA","76","United States","CHN","China",2020,"Gross Imp.",1,2540644.958
"H5","USA","76","United States","CHN","China",2021,"Gross Exp.",2,230857.3
"H5","USA","76","United States","CHN","China",2021,"Gross Imp.",1,3660743.107
"H5","USA","76","United States","WLD"," World",2017,"Gross Exp.",2,11587898.818
"H5","USA","76","United States","WLD"," World",2017,"Gross Imp.",1,23380915.146
"H5","USA","76","United States","WLD"," World",2018,"Gross Exp.",2,12586586.991
"H5","USA","76","United States","WLD"," World",2018,"Gross Imp.",1,24244391.713
"H5","USA","76","United States","WLD"," World",2019,"Gross Exp.",2,10937898.321
"H5","USA","76","United States","WLD"," World",2019,"Gross Imp.",1,22290705.914
"H5","USA","76","United States","WLD"," World",2020,"Gross Exp.",2,9389712.361
"H5","USA","76","United States","WLD"," World",2020,"Gross Imp.",1,19071781.73
"H5","USA","76","United States","WLD"," World",2021,"Gross Exp.",2,12022206.026
"H5","USA","76","United States","WLD"," World",2021,"Gross Imp.",1,28704885.661
"H5","USA","78","United States","CHN","China",2017,"Gross Exp.",2,2468.004
"H5","USA","78","United States","CHN","China",2017,"Gross Imp.",1,4673.891
"H5","USA","78","United States","CHN","China",2018,"Gross Exp.",2,81387.653
"H5","USA","78","United States","CHN","China",2018,"Gross Imp.",1,5034.977
"H5","USA","78","United States","CHN","China",2019,"Gross Exp.",2,4686.768
"H5","USA","78","United States","CHN","China",2019,"Gross Imp.",1,8347.213
"H5","USA","78","United States","CHN","China",2020,"Gross Exp.",2,1053.416
"H5","USA","78","United States","CHN","China",2020,"Gross Imp.",1,12100.089
"H5","USA","78","United States","CHN","China",2021,"Gross Exp.",2,1344.801
"H5","USA","78","United States","CHN","China",2021,"Gross Imp.",1,58219.877
"H5","USA","78","United States","WLD"," World",2017,"Gross Exp.",2,168756.426
"H5","USA","78","United States","WLD"," World",2017,"Gross Imp.",1,1558742.658
"H5","USA","78","United States","WLD"," World",2018,"Gross Exp.",2,291694.236
"H5","USA","78","United States","WLD"," World",2018,"Gross Imp.",1,1346829.331
"H5","USA","78","United States","WLD"," World",2019,"Gross Exp.",2,149400.83
"H5","USA","78","United States","WLD"," World",2019,"Gross Imp.",1,1081267.369
"H5","USA","78","United States","WLD"," World",2020,"Gross Exp.",2,152901.679
"H5","USA","78","United States","WLD"," World",2020,"Gross Imp.",1,777653.93
"H5","USA","78","United States","WLD"," World",2021,"Gross Exp.",2,270425.905
"H5","USA","78","United States","WLD"," World",2021,"Gross Imp.",1,1462239.963
"H5","USA","79","United States","CHN","China",2017,"Gross Exp.",2,52335.509
"H5","USA","79","United States","CHN","China",2017,"Gross Imp.",1,141984.658
"H5","USA","79","United States","CHN","China",2018,"Gross Exp.",2,37040.162
"H5","USA","79","United States","CHN","China",2018,"Gross Imp.",1,141919.256
"H5","USA","79","United States","CHN","China",2019,"Gross Exp.",2,32051.349
"H5","USA","79","United States","CHN","China",2019,"Gross Imp.",1,136199.832
"H5","USA","79","United States","CHN","China",2020,"Gross Exp.",2,24437.374
"H5","USA","79","United States","CHN","China",2020,"Gross Imp.",1,115235.578
"H5","USA","79","United States","CHN","China",2021,"Gross Exp.",2,21696.688
"H5","USA","79","United States","CHN","China",2021,"Gross Imp.",1,147695.348
"H5","USA","79","United States","WLD"," World",2017,"Gross Exp.",2,451696.673
"H5","USA","79","United States","WLD"," World",2017,"Gross Imp.",1,2233003.548
"H5","USA","79","United States","WLD"," World",2018,"Gross Exp.",2,427391.546
"H5","USA","79","United States","WLD"," World",2018,"Gross Imp.",1,2599063.154
